id,category,carbs,calories,protein,fats,fiber,name,restaurant,alcohol,food_type,quantity,unit,old_quantity,show
14236,Miscellaneous,57,440,3,21,0,Kaka ( Delicato ),local,0,veg,101,gm,101,t
14237,Miscellaneous,49,390,6,18,0,Tosca Kaka ( Hemlagad ),local,0,veg,100,gm,100,t
14238,Miscellaneous,6,150,0,2,0,Fish Cracker ( Kaka ),local,0,veg,10,gm,10,t
14240,Miscellaneous,49,270,9,3,0,Dela Kaka ( Skoga ),local,0,veg,100,gm,100,t
14241,Miscellaneous,7,44,0,1,0,Squid Chips ( Kaka ),local,0,veg,10,gm,10,t
14244,Miscellaneous,45,601,12,37,0,Kolkatar Chanachur ( Sweet,local,0,veg,100,gm,100,t
14246,Miscellaneous,62,520,5,28,0,Kaka ( Ca Cookies ),local,0,veg,75,gm,75,t
14251,Miscellaneous,1,83,1,3,0,Kaka ( Date Maamoul ),local,0,veg,21,gm,21,t
14252,Miscellaneous,3,122,22,2,0,Whey Kaka ( Midway ),local,0,veg,30,gm,30,t
14253,Miscellaneous,59,500,5,29,0,Cookie ( Kaka ),local,0,veg,100,gm,100,t
14257,Miscellaneous,45,452,8,24,0,All Bran Kaka ( Okkar Bakari ),local,0,veg,100,gm,100,t
14258,Bakery Products,61,502,6,25,0,Chocolate Chip Cookies ( 1 Kaka = 20 G),local,0,veg,100,gm,100,t
14259,Miscellaneous,34,158,4,30,0,Kaka Med Grona Bonnor ( Hung Fat ),local,0,veg,64,gm,64,t
14262,Miscellaneous,44,200,3,0,0,Sweet Rice ( Sweet Rice ),local,0,veg,54,gm,54,t
14266,Miscellaneous,27,114,2,0,0,Sweet Potatoe Medium ( Baked Sweet Potatoe ),local,0,veg,133,gm,133,t
14267,Miscellaneous,28,117,2,0,0,Medium Baked Sweet Potato ( Sweet Potato ),local,0,veg,100,gm,100,t
14268,Miscellaneous,23,103,2,0,0,Sweet Potato Baked In Skin Medium ( Sweet Potato Baked ),local,0,veg,200,gm,200,t
14269,Miscellaneous,37,160,4,0,0,Medium ( Potato Baked ),local,0,veg,213,gm,213,t
14274,Miscellaneous,24,103,2,0,0,Baked Sweet Potato - Medium ( Fresh Produce ),local,0,veg,114,gm,114,t
14275,Miscellaneous,26,115,2,0,0,Sweet Potato ( Medium )( Walmart ),local,0,veg,113,gm,113,t
14278,Miscellaneous,24,103,2,0,0,Micro Wave Medium ( Sweet Potato ),local,0,veg,113,gm,113,t
14283,Miscellaneous,0,245,0,0,0,Medium Baked Potato ( Tesco ),local,0,veg,180,gm,180,t
14284,Miscellaneous,41,180,4,0,0,Baked - Sweet Potato ( Generic ),local,0,veg,200,gm,200,t
14285,Miscellaneous,28,125,2,0,0,Baked Sweet Potato ( Sweet Potato ),local,0,veg,142,gm,142,t
14286,Miscellaneous,26,130,3,0,0,Medium Sweet Potato ( Dole ),local,0,veg,30,gm,30,t
14287,Miscellaneous,52,340,3,14,0,Medium Sweet Potato Tota ( Sonic ),local,0,veg,155,gm,155,t
14288,Miscellaneous,26,112,2,0,0,Sweet Potato ( Medium Raw )( Sweet Potato ),local,0,veg,130,gm,130,t
14289,Miscellaneous,95,719,5,36,0,Sweet Potato Fries Medium ( Mooyah ),local,0,veg,286,gm,286,t
14291,Miscellaneous,37,168,5,0,0,Medium ( + Skin )( Cochran - Baked Potato ),local,0,veg,173,gm,173,t
14294,Miscellaneous,21,90,2,0,0,Sweet Potato Baked ( Veggies ),local,0,veg,100,gm,100,t
14296,Miscellaneous,25,110,2,0,0,Medium Sweet Potato ( Trader Joe'S ),local,0,veg,130,gm,130,t
14306,Miscellaneous,37,163,4,0,0,White Baked ( Potato Medium ),local,0,veg,100,gm,100,t
14311,Miscellaneous,20,86,1,0,0,Baked Sweet Potato ( Google ),local,0,veg,100,gm,100,t
14314,Milk and Milk Products,6,304,17,22,0,Paneer ( Gokul ),local,0,veg,100,gm,100,t
14315,Milk and Milk Products,4,105,3,4,0,Yogurt ( Gokul ),local,0,veg,102,gm,102,t
14319,Miscellaneous,13,58,0,0,0,Bendi ( Gokul ),local,0,veg,30,gm,30,t
14321,condiments and spices,0,41,0,0,0,Chilli Pickle ( Gokul ),local,0,veg,28,gm,28,t
14323,condiments and spices,6,45,3,0,0,Red Chilli Pickle ( Goku ),local,0,veg,28,gm,28,t
14333,Miscellaneous,2,38,0,1,0,Meat Masala Paste ( Gokul ),local,0,veg,20,gm,20,t
14334,Miscellaneous,2,54,0,4,0,Balti Curry Paste ( Gokul ),local,0,veg,20,gm,20,t
14336,Miscellaneous,6,30,1,0,0,Grape Tomatoes ( Santa Sweets ),local,0,veg,85,gm,85,t
14337,Miscellaneous,39,169,2,0,0,Winegums ( Sweets ),local,0,veg,50,gm,50,t
14338,Miscellaneous,15,110,2,4,0,Sweets ( Marzipan ),local,0,veg,25,gm,25,t
14342,Miscellaneous,78,343,6,0,0,Sweets ( Harribo ),local,0,veg,100,gm,100,t
14344,Miscellaneous,17,122,4,7,0,Indian Sweets ( Motichoor Ladoo ),local,0,veg,28,gm,28,t
14345,condiments and spices,8,40,1,0,0,Mini Peppers ( Signature Sweets ),local,0,veg,85,gm,85,t
14346,Miscellaneous,0,4,0,0,0,Ghevar ( Sweets ),local,0,veg,1,gm,1,t
14347,Miscellaneous,15,150,2,9,0,Sweets And Beets ( Terra ),local,0,veg,28,gm,28,t
14348,Miscellaneous,80,340,5,0,0,Sweets ( Mix ),local,0,veg,100,gm,100,t
14353,Miscellaneous,55,401,3,12,0,Migle ( Sweets ),local,0,veg,100,gm,100,t
14355,Miscellaneous,0,335,0,0,0,Sweets ( Marchemello ),local,0,veg,100,gm,100,t
14357,Miscellaneous,38,170,0,2,0,Saltwater Taffy ( Sweets ),local,0,veg,42,gm,42,t
14361,Miscellaneous,7,31,0,0,0,Jelly ( Jelly Sweets ),local,0,veg,8,gm,8,t
14362,Miscellaneous,23,98,2,0,0,Sweets ( Gummy ),local,0,veg,30,gm,30,t
14363,Miscellaneous,17,140,0,8,0,Sweets Medley ( Terra ),local,0,veg,28,gm,28,t
14365,Miscellaneous,249,1200,16,3,0,Sweets ( Dominion ),local,0,veg,350,gm,350,t
14367,Miscellaneous,126,532,1,7,0,Swets ( Maom ),local,0,veg,150,gm,150,t
14368,Miscellaneous,28,170,1,6,0,Sweets ( Riesen Chocolate Chews ),local,0,veg,37,gm,37,t
14370,Miscellaneous,40,180,0,2,0,Chocolate Cinnamon Bears ( Sweets ),local,0,veg,46,gm,46,t
14372,Miscellaneous,60,501,4,27,0,Sweets ( Thorntons ),local,0,veg,100,gm,100,t
14373,Miscellaneous,82,343,1,1,0,Sweets ( Cables ),local,0,veg,100,gm,100,t
14376,Milk and Milk Products,20,133,14,0,0,Slimshake (Health Kart ),local,0,veg,40,gm,40,t
14379,Miscellaneous,0,46,11,0,0,Collagen ( Health Kart ),local,0,veg,12,gm,12,t
14383,Miscellaneous,33,384,50,3,0,Protien ( Cafe Mocha ) ( Healthkart ),local,0,veg,100,gm,100,t
14384,Miscellaneous,36,175,10,0,0,Breakfast Cereals ( Healthkart ),local,0,veg,50,gm,50,t
14385,Miscellaneous,11,111,15,0,0,Protien ( Vanilla )(Healthkart ),local,0,veg,30,gm,30,t
14387,Milk and Milk Products,21,153,14,1,0,Slim Shake Chocolate ( Healthkart ),local,0,veg,40,gm,40,t
14391,Miscellaneous,1,112,25,0,0,Whey Isolate ( Healthkart ),local,0,veg,31,gm,31,t
14392,Miscellaneous,22,138,12,0,0,Chocolate Slimshake ( Healthkart ),local,0,veg,40,gm,40,t
14393,Miscellaneous,54,357,28,6,0,Impact Weight Gainer ( Myprotien ),local,0,veg,100,gm,100,t
14410,Miscellaneous,0,160,40,0,0,Protien Water ( Isopure ),local,0,veg,567,gm,567,t
14414,Miscellaneous,0,105,25,0,0,Banana Cream ( Isopure ),local,0,veg,31,gm,31,t
14417,Miscellaneous,0,210,50,0,0,Protien Drink Vanilla ( Isopure ),local,0,veg,62,gm,62,t
14421,Miscellaneous,0,100,25,0,0,Protien Whey ( Isopure Unflavoured ),local,0,veg,29,gm,29,t
14423,Miscellaneous,0,210,50,1,0,Isopure Zero Carb Creamy Vanilla ( Isopure ),local,0,veg,62,gm,62,t
14429,Miscellaneous,48,281,21,0,0,Mass ( Isopure ),local,0,veg,75,gm,75,t
14435,Miscellaneous,19,170,20,1,0,Soy Protien Shake Vanilla ( Eas ),local,0,veg,42,gm,42,t
14436,Miscellaneous,3,117,22,1,0,Soy Protien Powder ( Wegmans ),local,0,veg,30,gm,30,t
14437,Miscellaneous,15,190,15,9,0,Chocolate Soy Puffs ( Ideal Protien ),local,0,veg,35,gm,35,t
14441,Miscellaneous,0,90,20,0,0,Soy Protien Powder ( Clark'S ),local,0,veg,24,gm,24,t
14447,Miscellaneous,16,140,13,3,0,Protien Drink ( Naturade Total Soy ),local,0,veg,36,gm,36,t
14455,Miscellaneous,0,110,24,1,0,Soy Protien Powder ( Whole Wheatery ),local,0,veg,28,gm,28,t
14456,Miscellaneous,1,116,25,0,0,"Egg White Protien, Soy Free ( True Nutrition )",local,0,veg,30,gm,30,t
14458,Miscellaneous,3,130,25,1,0,"Smoothie, Protien ( Gnc Soy Protien 95 )",local,0,veg,33,gm,33,t
14459,Miscellaneous,46,0,21,4,0,Soy Protien Banana Peanut Butter Shake ( Generic ),local,0,veg,227,gm,227,t
14466,Miscellaneous,20,118,3,2,0,Soy + ( Soy +),local,0,veg,29,gm,29,t
14474,Miscellaneous,85,606,42,14,0,Peanut Butter Protien Shake ( Gold Gym ),local,0,veg,680,gm,680,t
14475,Miscellaneous,3,130,25,2,0,Whey Protien Supplement ( Powder Gym ),local,0,veg,35,gm,35,t
14476,Miscellaneous,4,125,25,1,0,Casin Protien ( Gym Fit Ceasin ),local,0,veg,33,gm,33,t
14480,Miscellaneous,9,90,15,3,0,Protien ( Hemp Protien ),local,0,veg,30,gm,30,t
14481,Miscellaneous,73,350,25,0,0,Banana - Strawberry Smoothie ( Gym ),local,0,veg,680,gm,680,t
14483,Miscellaneous,26,236,10,10,0,Gathia ( Vijay'S ),local,0,veg,50,gm,50,t
14485,Miscellaneous,30,235,7,10,0,Hot Murkoo ( Vijays ),local,0,veg,50,gm,50,t
14486,Milk and Milk Products,4,90,5,7,0,Paneer ( Vijay Paneer ),local,0,veg,50,gm,50,t
14489,Miscellaneous,17,75,1,0,0,Tamarind ( Vijay ),local,0,veg,28,gm,28,t
14491,Milk and Milk Products,10,90,6,3,0,Curd ( Vijay ),local,0,veg,180,gm,180,t
14492,Miscellaneous,74,342,7,1,0,Akki Tari ( Vijay ),local,0,veg,100,gm,100,t
14493,Miscellaneous,52,460,14,22,0,Kachori ( Jain Vijay ),local,0,veg,100,gm,100,t
14495,Milk and Milk Products,4,62,3,3,0,Cow Milk ( Vijay Cow Milk ),local,0,veg,100,gm,100,t
14497,Miscellaneous,10,150,15,6,0,Soya Ball ( Vijay ),local,0,veg,300,gm,300,t
14500,Miscellaneous,59,296,10,3,0,Parotta ( Vijay Home Food ),local,0,veg,100,gm,100,t
14501,Miscellaneous,11,159,5,10,0,Rice Rolls ( Vijay ),local,0,veg,150,gm,150,t
14502,Miscellaneous,28,116,0,0,0,Jaggery Goor ( Vijay ),local,0,veg,30,gm,30,t
14503,Miscellaneous,52,460,14,22,0,Dry Fruit Kachori ( Jain Vijay ),local,0,veg,100,gm,100,t
14505,Miscellaneous,78,349,8,0,0,Popped Ragi Floor ( Vijay Foods ),local,0,veg,100,gm,100,t
14510,Miscellaneous,15,59,1,0,0,Melocoton ( Mart Melocoton ),local,0,veg,150,gm,150,t
14511,Miscellaneous,2,23,1,0,0,Calabacin ( Mart Calabacin ),local,0,veg,100,gm,100,t
14512,Miscellaneous,2,17,1,0,0,Berenjena ( Mart Berenjena ),local,0,veg,100,gm,100,t
14513,Miscellaneous,8,41,0,0,0,Albaricoque ( Mart Albaricoque ),local,0,veg,100,gm,100,t
14514,Miscellaneous,40,297,5,12,0,Panettone ( Mart,local,0,veg,80,gm,80,t
14515,Bakery Products,35,180,2,6,0,Chocolate Cupcakes ( Wal-Mart ),local,0,veg,57,gm,57,t
14521,Miscellaneous,8,35,0,1,0,Must Sticks - K Mart ( K Mart ),local,0,veg,9,gm,9,t
14524,Meat Products,2,121,13,6,0,Sausage ( V And V Sausage ),local,0,veg,57,gm,57,t
14526,Fishes/Seafood,45,321,16,10,0,Tuna Sandwitch ( Wal Mart ),local,0,veg,142,gm,142,t
14527,Miscellaneous,88,402,5,3,0,Carlos ( Carlos V ),local,0,veg,100,gm,100,t
14530,Miscellaneous,0,100,20,2,0,Tilapia Fillets ( Wal-Mart ),local,0,veg,113,gm,113,t
14531,Miscellaneous,15,120,3,4,0,Madelenas ( Mart-Madelenas ),local,0,veg,30,gm,30,t
14534,Miscellaneous,23,150,14,0,0,Walmart ( Greek Yogurt ),local,0,veg,170,gm,170,t
14535,Miscellaneous,42,600,35,33,0,Ample V ( Ample ),local,0,veg,120,gm,120,t
14550,Fishes/Seafood,0,45,10,0,0,Cooked Shrimp ( Wal-Mart ),local,0,veg,84,gm,84,t
14560,Miscellaneous,39,330,3,18,0,Pecan Tart ( Wal-Mart ),local,0,veg,78,gm,78,t
14563,Miscellaneous,14,170,16,5,0,Organic Tempeh (V) (Lightlife ),local,0,veg,84,gm,84,t
14567,Bakery Products,3,151,5,13,0,Almond Meal Pancake ( Homemade ),local,0,veg,45,gm,45,t
14573,Miscellaneous,27,25,5,3,0,Homemade Oat Meal ( Generic ),local,0,veg,40,gm,40,t
14577,Miscellaneous,64,713,77,1,0,Meals ( Meals ),local,0,veg,530,gm,530,t
14581,Miscellaneous,6,163,7,14,0,Almond Meal ( Homemade ),local,0,veg,30,gm,30,t
14585,Miscellaneous,38,177,4,2,0,Ugali ( Maize Meal ) ( Generic Homemade ),local,0,veg,100,gm,100,t
14598,Miscellaneous,43,295,26,2,0,Meal In One Potatos,local,0,veg,196,gm,196,t
14600,Miscellaneous,0,32,0,0,0,Corn Meal Hushpuppies ( Homemade Hush Puppies ),local,0,veg,17,gm,17,t
14617,Miscellaneous,10,694,7,62,0,Almond Meal Pancakes ( Jam'S Homemade ),local,0,veg,293,gm,293,t
14618,Miscellaneous,0,265,14,21,0,Sottilette ( Welcome Super Market ),local,0,veg,100,gm,100,t
14619,Miscellaneous,4,265,15,21,0,Cheddar ( Welcome ),local,0,veg,100,gm,100,t
14621,Miscellaneous,54,230,4,0,0,Sweet Potato ( Super Market ),local,0,veg,300,gm,300,t
14624,Miscellaneous,14,150,2,10,0,Popcorn ( Welcome To Indiana Popcorn ),local,0,veg,28,gm,28,t
14625,Miscellaneous,14,362,36,18,0,Fromage ( Welcome ),local,0,veg,200,gm,200,t
14632,Miscellaneous,0,120,23,2,0,Swai Fillet ( Super King Markets ),local,0,veg,113,gm,113,t
14633,Miscellaneous,48,370,13,25,0,Super Foods Salad ( Metropolitan Market ),local,0,veg,198,gm,198,t
14634,Miscellaneous,19,107,3,2,0,Pao Suico ( Super Market ),local,0,veg,50,gm,50,t
14636,Miscellaneous,0,121,26,2,0,Apple ( Super Marekt ),local,0,veg,100,gm,100,t
14642,Miscellaneous,50,572,7,37,0,Potato Wafers ( Welcome ),local,0,veg,250,gm,250,t
14644,Meat Products,5,138,13,6,0,Sliced Ham ( Welcome Sliced Ham ),local,0,veg,100,gm,100,t
14657,Miscellaneous,34,270,2,14,0,Apple Pie ( Grocery Store ),local,0,veg,103,gm,103,t
14661,Miscellaneous,21,84,1,0,0,Fresh Blueberries ( Grocery Store ),local,0,veg,148,gm,148,t
14665,Miscellaneous,34,360,10,20,0,Pizza Skins Grocery Store ( Uno'S Grocery ),local,0,veg,113,gm,113,t
14674,Miscellaneous,2,134,9,9,0,Bagel ( Grocery Store ),local,0,veg,30,gm,30,t
14691,Miscellaneous,5,45,1,2,0,Roasted Vegetables ( Harmons Grocey Store ),local,0,veg,85,gm,85,t
14693,Miscellaneous,20,200,12,8,0,Outside ( Non Veg) ( Lean Mfp),local,0,veg,100,gm,100,t
14697,Miscellaneous,18,140,6,2,0,Outside Healthy ( Non Veg ) ( Abhi ),local,0,veg,100,gm,100,t
14700,Miscellaneous,12,595,1,60,0,Mayonnaise Non Veg ( Sil ),local,0,veg,100,gm,100,t
14709,Miscellaneous,35,165,6,0,0,Mixed Non Starchy Veg ( Veg Box ),local,0,veg,500,gm,500,t
14710,Miscellaneous,12,222,3,18,0,Non Veg Curry Masala ( Priya ),local,0,veg,100,gm,100,t
14714,Miscellaneous,60,493,7,25,0,Chatpuri ( Purohit ),local,0,veg,100,gm,100,t
14715,Miscellaneous,57,521,9,28,0,Soya Sticks ( Purohit ),local,0,veg,100,gm,100,t
14722,Fishes/Seafood,6,150,15,6,0,"Restraunt Fried , Cbm ( Calamari )",local,0,veg,85,gm,85,t
14753,Miscellaneous,10,66,21,2,0,Seasonal Veg ( Fit Eats ),local,0,veg,113,gm,113,t
14756,Miscellaneous,4,21,0,0,0,Lime And Chilli Chutney ( Sagar ),local,0,veg,10,gm,10,t
14757,Miscellaneous,9,169,2,13,0,Pickle ( Sagar ),local,0,veg,15,gm,15,t
14762,Miscellaneous,0,24,0,0,0,Katki Keri ( Sagar ),local,0,veg,10,gm,10,t
14765,Fishes/Seafood,0,146,20,6,0,Baked Salmon ( Restraunt ),local,0,veg,85,gm,85,t
14772,Miscellaneous,1099,27984,1699,1998,0,Lamb Saag ( Zerocater - Tiranga Cafe ),local,0,veg,170,gm,170,t
14775,Miscellaneous,26,130,4,1,0,Indian Bajra Rota ( Generic ),local,0,veg,35,gm,35,t
14780,Miscellaneous,35,205,6,4,0,Swad Bajra Rotla (Grams) ( Mala ),local,0,veg,72,gm,72,t
14781,Miscellaneous,12,93,1,3,0,Shimla Mirch Aloo ( Indian Food ),local,0,veg,100,gm,100,t
14786,Miscellaneous,6,31,1,0,0,Cut Okra ( Shimla ),local,0,veg,100,gm,100,t
14788,Miscellaneous,11,136,4,8,0,"Seeds, Chia Seeds , Dried",local,0,veg,28,gm,28,t
14790,Miscellaneous,13,150,5,9,0,Chia Seeds ( Natures Intent ),local,0,veg,30,gm,30,t
14799,Miscellaneous,4,60,3,4,0,Chia Seeds ( Healthworks ),local,0,veg,12,gm,12,t
14802,Miscellaneous,7,77,3,5,0,Black Chia Seeds ( The Chia Co ),local,0,veg,15,gm,15,t
14804,Miscellaneous,6,80,3,5,0,Chia Seeds ( Southern Grove ),local,0,veg,15,gm,15,t
14805,Miscellaneous,12,137,4,8,0,Chia Seeds ( Sprouts ),local,0,veg,28,gm,28,t
14810,Miscellaneous,7,77,0,0,0,Chia Seed White ( The Chia Co ),local,0,veg,15,gm,15,t
14815,Miscellaneous,14,170,3,11,0,Chia Seed Crackers ( Nature Box ),local,0,veg,30,gm,30,t
14823,Miscellaneous,2,436,20,31,0,Chia Seed ( Lucovitaal ),local,0,veg,100,gm,100,t
14824,Miscellaneous,4,444,21,31,0,Chia Seeds ( Vibrant Living ),local,0,veg,100,gm,100,t
14831,Miscellaneous,6,67,3,4,0,Blacl Chia Seeds ( Healtheries ),local,0,veg,15,gm,15,t
14832,Miscellaneous,44,440,21,31,0,Chia Seeds ( Bulk Barn ),local,0,veg,100,gm,100,t
14837,Fishes/Seafood,0,120,17,5,0,Baked Trout ( Trout ),local,0,veg,85,gm,85,t
14839,Fishes/Seafood,0,157,25,6,0,Trout ( Aldi ),local,0,veg,125,gm,125,t
14841,Fishes/Seafood,0,132,18,5,0,Trout ( Idli ),local,0,veg,100,gm,100,t
14843,Fishes/Seafood,0,169,24,7,0,Rainbow Trout (( Trout ),local,0,veg,100,gm,100,t
14844,Fishes/Seafood,0,190,27,8,0,Fish ( Trout ),local,0,veg,100,gm,100,t
14846,Fishes/Seafood,0,215,32,8,0,Trout - Grilled ( Trout ),local,0,veg,227,gm,227,t
14847,Fishes/Seafood,0,211,22,13,0,Frsh Trout ( Frsh Trout ),local,0,veg,100,gm,100,t
14848,Fishes/Seafood,0,132,25,3,0,Smoked Trout ( Smoked Trout ),local,0,veg,100,gm,100,t
14850,Fishes/Seafood,0,150,22,5,0,Postrv ( Trout ),local,0,veg,100,gm,100,t
14851,Fishes/Seafood,0,140,20,6,0,Trout ( Giant ),local,0,veg,85,gm,85,t
14853,Fishes/Seafood,0,141,20,6,0,Rainbow Trout Fillet ( Generic ),local,0,veg,100,gm,100,t
14855,Fishes/Seafood,0,128,19,5,0,Fish ( Brook Trout - Wild ),local,0,veg,85,gm,85,t
14856,Fishes/Seafood,0,2,0,0,0,Rainbow Trout Fillets ( Hyvee ),local,0,veg,1,gm,1,t
14858,Fishes/Seafood,0,405,33,12,0,Trophy Trout ( Twin Peaks ),local,0,veg,340,gm,340,t
14859,Fishes/Seafood,0,300,43,13,0,Lake Trout ( Lake Superior ),local,0,veg,227,gm,227,t
14860,Fishes/Seafood,0,168,23,7,0,Lake Trout ( Jmw Usda ),local,0,veg,85,gm,85,t
14865,Fishes/Seafood,0,270,39,10,0,Steelhead Trout ( Kirkland ),local,0,veg,196,gm,196,t
14866,Fishes/Seafood,0,215,33,8,0,Golden Trout - Baked ( Generic ),local,0,veg,143,gm,143,t
14868,Fishes/Seafood,2,151,22,5,0,Bonless Trout Fillets ( Sainsbury'S ),local,0,veg,100,gm,100,t
14869,Fishes/Seafood,0,131,15,7,0,Ocean Trout ( Fresh ),local,0,veg,100,gm,100,t
14871,Fishes/Seafood,0,92,19,1,0,Coral Trout ( Fish ),local,0,veg,100,gm,100,t
14877,Fishes/Seafood,4,246,25,13,0,Pan Seared Trout ( Corner Grill ),local,0,veg,113,gm,113,t
14879,Fishes/Seafood,22,80,0,0,0,Fuji Medium Apple ( Trout Brand ),local,0,veg,154,gm,154,t
14881,Fishes/Seafood,0,215,32,8,0,Trout ( Eng Trout ),local,0,veg,143,gm,143,t
14882,Fishes/Seafood,6,126,18,0,0,Wild Caught Lake Trout ( Meijer ),local,0,veg,85,gm,85,t
14884,Fishes/Seafood,0,138,22,5,0,Hot Smoked Trout ( Waitrose ),local,0,veg,100,gm,100,t
14886,Fishes/Seafood,0,96,16,4,0,Trout Portions ( Wool Worths Woods ),local,0,veg,100,gm,100,t
14892,Pulses and Legumes,11,60,5,0,0,Lentils ( Mixt ),local,0,veg,50,gm,50,t
14895,Pulses and Legumes,17,80,6,1,0,Lentil Bolani ( Bolani ),local,0,veg,85,gm,85,t
14898,Pulses and Legumes,22,130,8,0,0,Lentils ( Faraon ),local,0,veg,35,gm,35,t
14899,Pulses and Legumes,10,72,4,1,0,Lentil Soup ( Aladdin ),local,0,veg,113,gm,113,t
14900,Pulses and Legumes,20,116,9,0,0,Lentils ( Beans ),local,0,veg,100,gm,100,t
14903,Pulses and Legumes,39,240,17,1,0,Lentil Dahl ( Lentil Dahl ),local,0,veg,266,gm,266,t
14906,Pulses and Legumes,13,116,12,0,0,Brwon Lentils ( Lentils ),local,0,veg,100,gm,100,t
14910,Pulses and Legumes,6,42,2,0,0,Lentils ( Coles ),local,0,veg,60,gm,60,t
14914,Pulses and Legumes,26,166,10,0,0,Lentejas ( Lentils ),local,0,veg,200,gm,200,t
14915,Pulses and Legumes,18,150,7,6,0,Madras Lentils ( Tastybit ),local,0,veg,142,gm,142,t
14919,Pulses and Legumes,24,151,12,1,0,Puy Lentils ( Kyf ),local,0,veg,143,gm,143,t
14920,Pulses and Legumes,25,180,8,5,0,Lentil ( Armys Organic Soups ),local,0,veg,245,gm,245,t
14926,Pulses and Legumes,55,250,14,1,0,Brown Rice And Lenti ( Generic ),local,0,veg,170,gm,170,t
14927,Pulses and Legumes,13,80,6,0,0,Lentil Curry ( Bolani ),local,0,veg,64,gm,64,t
14929,Pulses and Legumes,16,295,7,6,0,Lentil And Bacon Soup ( Ess ),local,0,veg,250,gm,250,t
14930,Pulses and Legumes,13,74,7,0,0,Green ( Lentils ),local,0,veg,100,gm,100,t
14932,Pulses and Legumes,19,142,10,1,0,Lentils ( Asda ),local,0,veg,100,gm,100,t
14936,Pulses and Legumes,40,245,18,1,0,Red Lentil Pasta ( Generic ),local,0,veg,75,gm,75,t
14941,Pulses and Legumes,15,92,7,0,0,Lentis ( Delmaine ),local,0,veg,120,gm,120,t
14944,Pulses and Legumes,21,100,9,0,0,Beluga Black Lentils ( Roland ),local,0,veg,35,gm,35,t
14946,Pulses and Legumes,27,416,48,13,0,Curried Lamb And Letils ( Dare ),local,0,veg,250,gm,250,t
14948,Pulses and Legumes,38,216,11,1,0,Lentil Loaf ( Homemeade ),local,0,veg,121,gm,121,t
14950,Pulses and Legumes,31,313,13,15,0,Mushroom And Lentil Loaf (,local,0,veg,222,gm,222,t
14954,Pulses and Legumes,8,45,2,0,0,Tomato Lentil Soup ( Fitzvogt ),local,0,veg,170,gm,170,t
14955,Pulses and Legumes,20,80,10,0,0,Lentils ( Eaf ) ( Kroger ),local,0,veg,35,gm,35,t
14962,Pulses and Legumes,18,130,3,5,0,Lentil Loops ( Nature Box ),local,0,veg,28,gm,28,t
14964,Pulses and Legumes,16,80,6,0,0,Lentils Premium Can ( Goya ),local,0,veg,122,gm,122,t
14965,Pulses and Legumes,10,80,5,0,0,Lentils ( Select ),local,0,veg,84,gm,84,t
14966,Miscellaneous,32,177,8,1,0,Khichidi With Lentil ( Homemade ),local,0,veg,49,gm,49,t
14971,Pulses and Legumes,28,190,8,6,0,North Indian Lentil ( Soup ),local,0,veg,227,gm,227,t
14975,Pulses and Legumes,21,120,10,0,0,Steamed Lentils ( In Grams ) ( Melissa'S ),local,0,veg,100,gm,100,t
14976,Pulses and Legumes,16,105,7,0,0,Red Split Lentils ( Tesco ),local,0,veg,100,gm,100,t
14983,Pulses and Legumes,6,54,4,0,0,Lentis ( Villa ),local,0,veg,100,gm,100,t
14984,Pulses and Legumes,16,99,6,0,0,Beluga Lentils ( Whole Foods ),local,0,veg,28,gm,28,t
14985,Pulses and Legumes,16,120,5,4,0,Ranch Lentil Crisps ( 365 ),local,0,veg,28,gm,28,t
14986,Miscellaneous,68,382,24,2,0,Gainer Pro ( Star Nutrition ),local,0,veg,100,gm,100,t
14987,Miscellaneous,1,109,24,0,0,Gourmet Pro Star Nutrition ( Star Nutrition ),local,0,veg,30,gm,30,t
14988,Miscellaneous,9,152,22,2,0,Diet Pr ( Star Nutrition ),local,0,veg,40,gm,40,t
14989,Miscellaneous,25,210,24,1,0,Recovery Pro ( Star Nutrition ),local,0,veg,60,gm,60,t
14990,Miscellaneous,2,148,32,0,0,Night-Pro ( Star Nutrition ),local,0,veg,40,gm,40,t
14992,Miscellaneous,12,198,19,6,0,Fiber Pro ( Star Nutrition ),local,0,veg,60,gm,60,t
14994,Miscellaneous,1,148,31,1,0,Night-Pro Chocolate ( Star Nutrition ),local,0,veg,40,gm,40,t
14995,Miscellaneous,2,352,77,1,0,Soy Pro Chocolate ( Star Nutrition ),local,0,veg,100,gm,100,t
14996,Miscellaneous,0,108,25,0,0,Soy Pro ( Star Nutrition ),local,0,veg,30,gm,30,t
14997,Miscellaneous,19,196,19,5,0,Fiber Pro-Toffee ( Star Nutrition ),local,0,veg,60,gm,60,t
14999,Miscellaneous,1,108,23,0,0,Gourmet Pro Vanilla ( Star Nutrition ),local,0,veg,30,gm,30,t
15000,Miscellaneous,2,350,82,0,0,Soy Pro Vanilla ( Star Nutrition ),local,0,veg,100,gm,100,t
15002,Miscellaneous,9,170,30,1,0,Whey Protien ( Six Star Pro Nutrition ),local,0,veg,44,gm,44,t
15003,Miscellaneous,1,40,8,0,0,Aminomax ( Six Star Pro Nutrition ),local,0,veg,12,gm,12,t
15004,Miscellaneous,68,382,24,2,0,Gainer Pro Choklad ( Star Nutrition ),local,0,veg,100,gm,100,t
